INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
230162224,06/27/2021,04:34:00,BROOKLYN,75,0,,false,,,,<18,M,BLACK,"1,014,210","182,758",40.668262749000064,-73.89200350499993,POINT (-73.89200350499993 40.668262749000064)
228561932,05/21/2021,21:06:00,BROOKLYN,77,0,,false,<18,M,BLACK,25-44,F,WHITE,"994,341","185,941",40.677044310000035,-73.96362125499998,POINT (-73.96362125499998 40.677044310000035)
233790860,09/18/2021,23:17:00,BRONX,44,0,,true,,,,18-24,M,BLACK HISPANIC,"1,010,270","246,284",40.84263777600006,-73.90596032999997,POINT (-73.90596032999997 40.84263777600006)
225295736,03/07/2021,06:15:00,BROOKLYN,75,0,,false,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,"1,020,492","187,865",40.68225681500007,-73.86933111399996,POINT (-73.86933111399996 40.68225681500007)
227647465,05/01/2021,00:22:00,BRONX,46,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,011,829","249,524",40.85152588600005,-73.90031249299993,POINT (-73.90031249299993 40.85152588600005)
222848394,01/08/2021,05:50:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"998,481","225,704",40.78617829400008,-73.94861158899994,POINT (-73.94861158899994 40.78617829400008)
229034592,06/02/2021,14:30:00,BRONX,48,0,,false,,,,25-44,M,WHITE HISPANIC,"1,014,004","247,798",40.84678146700002,-73.89245825499995,POINT (-73.89245825499995 40.84678146700002)
225168411,03/04/2021,11:40:00,BRONX,49,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,021,657","251,013",40.85557657700008,-73.86477926499998,POINT (-73.86477926499998 40.85557657700008)
224173086,02/09/2021,19:50:00,QUEENS,113,0,PVT HOUSE,false,,,,25-44,M,BLACK,"1,052,651","193,294",40.696968027000025,-73.75332736499998,POINT (-73.75332736499998 40.696968027000025)
230232277,06/29/2021,15:32:00,MANHATTAN,34,0,HOSPITAL,false,,,,18-24,M,BLACK,"1,008,527","257,284",40.872834434000026,-73.91222001499993,POINT (-73.91222001499993 40.872834434000026)
227647476,05/02/2021,18:18:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,"999,876","225,984",40.78694446300005,-73.94357342599994,POINT (-73.94357342599994 40.78694446300005)
223202282,01/16/2021,21:00:00,BROOKLYN,63,0,,false,,,,18-24,M,BLACK,"1,000,833","167,012",40.62507854500007,-73.940262766,POINT (-73.940262766 40.62507854500007)
231941261,08/07/2021,22:15:00,BROOKLYN,63,0,,false,,,,<18,M,BLACK,"1,006,275","168,308",40.628623934000075,-73.92065425999994,POINT (-73.92065425999994 40.628623934000075)
224747406,02/23/2021,22:33:00,BRONX,52,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,"1,015,139","257,171",40.87250362300006,-73.88831270899993,POINT (-73.88831270899993 40.87250362300006)
233200294,09/06/2021,07:49:00,QUEENS,106,0,,true,,,,45-64,M,BLACK,"1,037,884","182,044",40.66619122100008,-73.80667084399995,POINT (-73.80667084399995 40.66619122100008)
226542152,04/05/2021,22:10:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS,true,,,,45-64,M,BLACK,"1,003,989","244,111",40.836689797000076,-73.92866741799997,POINT (-73.92866741799997 40.836689797000076)
226705224,04/08/2021,12:30:00,BRONX,47,0,,false,18-24,M,BLACK,25-44,M,BLACK,"1,023,831","260,682",40.882105524000046,-73.85686339599994,POINT (-73.85686339599994 40.882105524000046)
229493099,06/11/2021,11:30:00,MANHATTAN,32,0,,false,,,,<18,M,BLACK,"1,000,711","235,993",40.814414915000036,-73.94053357099993,POINT (-73.94053357099993 40.814414915000036)
233468972,09/13/2021,00:35:00,MANHATTAN,32,0,,true,,,,18-24,M,BLACK,"1,001,369","236,689",40.81632399000005,-73.93815467099995,POINT (-73.93815467099995 40.81632399000005)
223505522,01/24/2021,08:20:00,BRONX,40,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,007,112","234,639",40.81068431800003,-73.91741360199995,POINT (-73.91741360199995 40.81068431800003)
231089375,07/19/2021,21:01:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"999,324","226,582",40.788586771000034,-73.94556544499993,POINT (-73.94556544499993 40.788586771000034)
227221323,04/21/2021,18:00:00,BROOKLYN,78,0,,true,25-44,F,BLACK,45-64,F,BLACK,"989,864","187,801",40.682153561000064,-73.97976023799998,POINT (-73.97976023799998 40.682153561000064)
232013188,08/09/2021,17:16:00,MANHATTAN,25,0,,false,,,,18-24,M,BLACK,"1,001,641","233,513",40.80760622300004,-73.93718022899996,POINT (-73.93718022899996 40.80760622300004)
226233404,03/27/2021,03:49:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,BLACK,"1,012,960","182,222",40.66679569100006,-73.89651170599996,POINT (-73.89651170599996 40.66679569100006)
228798560,05/27/2021,22:50:00,QUEENS,103,0,,false,18-24,M,BLACK,25-44,M,BLACK,"1,037,559","194,576",40.70059059000005,-73.80774319999993,POINT (-73.80774319999993 40.70059059000005)
228367829,05/18/2021,23:27:00,BRONX,40,0,,false,,,,18-24,M,BLACK,"1,005,530","233,943",40.808777943000045,-73.923130702,POINT (-73.923130702 40.808777943000045)
232188182,08/12/2021,17:05:00,MANHATTAN,9,0,,false,45-64,M,BLACK,25-44,M,BLACK,"991,074","203,262",40.72458953000006,-73.97538193299994,POINT (-73.97538193299994 40.72458953000006)
230234500,06/29/2021,17:35:00,BROOKLYN,71,0,,false,,,,<18,M,BLACK,"995,628","181,599",40.66512493100004,-73.95898867799998,POINT (-73.95898867799998 40.66512493100004)
227647474,05/02/2021,02:00:00,MANHATTAN,24,0,,false,,,,<18,M,BLACK,"993,480","230,424",40.79914005900008,-73.96666431799997,POINT (-73.96666431799997 40.79914005900008)
232592536,08/22/2021,03:00:00,BRONX,42,0,,false,25-44,M,BLACK,18-24,M,BLACK,"1,013,267","243,664",40.83543730200005,-73.89513995899993,POINT (-73.89513995899993 40.83543730200005)
228561932,05/21/2021,21:06:00,BROOKLYN,77,0,,false,<18,M,BLACK,25-44,M,WHITE,"994,341","185,941",40.677044310000035,-73.96362125499998,POINT (-73.96362125499998 40.677044310000035)
225387702,03/08/2021,21:30:00,MANHATTAN,32,0,,false,,,,25-44,M,BLACK,"1,001,053","236,710",40.81638223600004,-73.93929624899994,POINT (-73.93929624899994 40.81638223600004)
230805645,07/13/2021,23:40:00,BROOKLYN,70,0,,false,25-44,M,BLACK,25-44,M,BLACK,"995,904","177,893",40.65495241700007,-73.95800022199995,POINT (-73.95800022199995 40.65495241700007)
227344441,04/24/2021,22:39:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,"997,321","177,773",40.65462106600006,-73.95289356199999,POINT (-73.95289356199999 40.65462106600006)
228108957,05/12/2021,19:22:00,BRONX,46,0,,false,45-64,M,BLACK,25-44,M,BLACK,"1,012,119","252,873",40.86071697500005,-73.89925031699994,POINT (-73.89925031699994 40.86071697500005)
231246225,07/22/2021,06:32:00,MANHATTAN,34,0,GROCERY/BODEGA,true,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,005,596","254,339",40.86475888300004,-73.92282737999993,POINT (-73.92282737999993 40.86475888300004)
232733684,08/25/2021,23:16:00,MANHATTAN,28,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,F,BLACK,"998,362","231,048",40.800846321000044,-73.94903008499993,POINT (-73.94903008499993 40.800846321000044)
228252164,05/15/2021,04:13:00,QUEENS,113,0,,true,,,,25-44,M,BLACK,"1,051,329","196,646",40.70617856900003,-73.75806147399999,POINT (-73.75806147399999 40.70617856900003)
234323835,09/30/2021,19:03:00,BROOKLYN,77,0,MULTI DWELL - APT BUILD,true,,,,18-24,M,BLACK,"1,005,418","184,431",40.67288014500008,-73.92369108599996,POINT (-73.92369108599996 40.67288014500008)
226598084,04/06/2021,09:40:00,BROOKLYN,73,0,,false,,,,25-44,F,BLACK,"1,009,684","179,835",40.66025392300003,-73.90832956099996,POINT (-73.90832956099996 40.66025392300003)
229188280,06/06/2021,18:30:00,BROOKLYN,81,0,,false,,,,18-24,F,BLACK,"1,001,586","189,839",40.687732210000036,-73.93749147799997,POINT (-73.93749147799997 40.687732210000036)
230606422,07/08/2021,13:42:00,BRONX,47,0,,false,,,,18-24,M,BLACK,"1,024,502","258,528",40.87619043400008,-73.85444978399995,POINT (-73.85444978399995 40.87619043400008)
229943474,06/22/2021,16:11:00,STATEN ISLAND,120,0,,false,25-44,M,WHITE,25-44,M,WHITE HISPANIC,"965,963","159,865",40.60545815100004,-74.06585925399997,POINT (-74.06585925399997 40.60545815100004)
225601139,03/12/2021,21:00:00,BRONX,48,0,PVT HOUSE,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,"1,018,554","245,062",40.839255451000035,-73.87602669799998,POINT (-73.87602669799998 40.839255451000035)
233651083,09/16/2021,00:16:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK,"1,001,945","157,468",40.59888008100006,-73.93628190099997,POINT (-73.93628190099997 40.59888008100006)
227191289,04/21/2021,02:36:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,"998,651","234,580",40.81054022200004,-73.94797866499994,POINT (-73.94797866499994 40.81054022200004)
231089374,07/19/2021,20:59:00,BRONX,47,0,GAS STATION,false,,,,45-64,M,BLACK,"1,024,478","257,224",40.87261146900005,-73.85454439799997,POINT (-73.85454439799997 40.87261146900005)
231969566,08/08/2021,09:29:00,MANHATTAN,23,0,,false,25-44,M,BLACK,45-64,M,BLACK,"1,000,700","227,655",40.79152941400002,-73.94059373699997,POINT (-73.94059373699997 40.79152941400002)
226503934,04/04/2021,21:05:00,BRONX,48,0,,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,013,843","249,122",40.85041599500005,-73.89303433099997,POINT (-73.89303433099997 40.85041599500005)
231658948,08/01/2021,04:49:00,BROOKLYN,77,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,003,427","183,920",40.67148210100004,-73.93087006499997,POINT (-73.93087006499997 40.67148210100004)
227950667,05/09/2021,19:43:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK HISPANIC,"1,003,481","229,777",40.797348115000034,-73.93054433099996,POINT (-73.93054433099996 40.797348115000034)
233172873,09/03/2021,19:08:00,BRONX,43,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,"1,024,458","243,524",40.83500918400005,-73.85469888099993,POINT (-73.85469888099993 40.83500918400005)
226472068,04/03/2021,00:55:00,BRONX,44,0,,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,"1,004,396","239,361",40.82365149100008,-73.92721083899994,POINT (-73.92721083899994 40.82365149100008)
230777525,07/12/2021,23:40:00,BRONX,46,0,,false,18-24,M,BLACK,18-24,M,BLACK,"1,010,241","249,480",40.85140993700002,-73.90605275399997,POINT (-73.90605275399997 40.85140993700002)
226762828,04/09/2021,20:40:00,QUEENS,114,0,,false,,,,25-44,M,WHITE HISPANIC,"1,002,583","213,113",40.75161171900004,-73.93383311899998,POINT (-73.93383311899998 40.75161171900004)
230448316,07/04/2021,21:00:00,QUEENS,105,0,,false,,,,25-44,M,WHITE HISPANIC,"1,056,903","200,871",40.71773112700004,-73.73791173999997,POINT (-73.73791173999997 40.71773112700004)
229491478,06/11/2021,01:30:00,MANHATTAN,34,0,,false,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,"1,006,293","254,896",40.86628596700007,-73.92030562399998,POINT (-73.92030562399998 40.86628596700007)
227950644,05/06/2021,17:35:00,QUEENS,100,0,,false,,,,25-44,M,BLACK,"1,041,112","155,737",40.593964103000076,-73.79525678499994,POINT (-73.79525678499994 40.593964103000076)
224354729,02/12/2021,07:40:00,BROOKLYN,75,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK,"1,017,442","184,924",40.674196403000046,-73.88034234199995,POINT (-73.88034234199995 40.674196403000046)
232331294,08/16/2021,00:30:00,BROOKLYN,75,0,,true,,,,<18,M,BLACK,"1,014,905","185,861",40.67677740400006,-73.88948410399996,POINT (-73.88948410399996 40.67677740400006)
233459106,09/10/2021,17:35:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"998,205","190,419",40.68933015300007,-73.94968144799998,POINT (-73.94968144799998 40.68933015300007)
229848434,06/20/2021,23:01:00,QUEENS,113,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,050,359","192,914",40.69594243800003,-73.761596678,POINT (-73.761596678 40.69594243800003)
229579330,06/15/2021,12:40:00,QUEENS,107,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE,"1,036,732","207,396",40.73578327800004,-73.81062580299994,POINT (-73.81062580299994 40.73578327800004)
225601140,03/13/2021,03:50:00,BROOKLYN,90,0,BAR/NIGHT CLUB,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,001,951","195,081",40.70211956100008,-73.93616159099997,POINT (-73.93616159099997 40.70211956100008)
232861014,08/28/2021,23:45:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,007,646","187,754",40.68199541900003,-73.91564764399999,POINT (-73.91564764399999 40.68199541900003)
232390409,08/17/2021,19:27:00,BRONX,47,0,,false,,,,18-24,M,BLACK,"1,027,786","259,592",40.87909519300007,-73.84256791399997,POINT (-73.84256791399997 40.87909519300007)
227384587,04/26/2021,14:10:00,MANHATTAN,19,0,,true,18-24,M,BLACK,18-24,M,BLACK,"997,492","225,463",40.785518350000075,-73.95218346199994,POINT (-73.95218346199994 40.785518350000075)
222526454,01/01/2021,06:30:00,BRONX,44,0,,false,,,,25-44,M,WHITE HISPANIC,"1,007,509","245,160",40.83956042800003,-73.91594298999998,POINT (-73.91594298999998 40.83956042800003)
223782358,01/30/2021,15:50:00,QUEENS,101,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,052,284","161,199",40.608877416000034,-73.75497462099996,POINT (-73.75497462099996 40.608877416000034)
227950656,05/07/2021,01:00:00,BRONX,42,0,,false,,,,25-44,M,BLACK,"1,012,860","244,801",40.83855936400005,-73.89660592299998,POINT (-73.89660592299998 40.83855936400005)
224370779,02/14/2021,17:30:00,BROOKLYN,84,0,,false,,,,25-44,M,BLACK,"987,649","191,484",40.692263680000046,-73.98774453499993,POINT (-73.98774453499993 40.692263680000046)
224069696,02/06/2021,04:50:00,BROOKLYN,73,0,,false,25-44,M,BLACK,25-44,F,BLACK,"1,009,142","187,708",40.681865079000026,-73.91025402099996,POINT (-73.91025402099996 40.681865079000026)
232291899,08/14/2021,04:11:00,BRONX,46,0,,true,,,,25-44,M,BLACK,"1,008,497","248,717",40.84932069000007,-73.91235948099995,POINT (-73.91235948099995 40.84932069000007)
229507932,06/13/2021,23:15:00,MANHATTAN,33,0,,false,,,,25-44,M,WHITE HISPANIC,"1,002,054","246,849",40.844208922000064,-73.93565296999998,POINT (-73.93565296999998 40.844208922000064)
227344212,04/25/2021,17:32:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,"983,439","185,086",40.674703240000035,-74.00292516799993,POINT (-74.00292516799993 40.674703240000035)
234268729,09/29/2021,12:50:00,BRONX,48,0,,false,,,,18-24,M,BLACK,"1,016,838","250,252",40.85350696200004,-73.88220309599996,POINT (-73.88220309599996 40.85350696200004)
228587380,05/23/2021,23:25:00,QUEENS,102,0,,false,,,,25-44,M,WHITE HISPANIC,"1,024,312","193,064",40.69651039300004,-73.85552723399996,POINT (-73.85552723399996 40.69651039300004)
226495970,04/04/2021,02:50:00,BRONX,52,0,,false,,,,25-44,M,BLACK,"1,014,140","254,813",40.86603507500007,-73.89193541699996,POINT (-73.89193541699996 40.86603507500007)
231369853,07/26/2021,09:45:00,BRONX,40,0,,false,25-44,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,"1,010,281","237,614",40.818841089000045,-73.90595421499995,POINT (-73.90595421499995 40.818841089000045)
233307769,09/08/2021,23:48:00,BRONX,46,0,,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK,"1,011,751","250,275",40.85358740100002,-73.90059135599995,POINT (-73.90059135599995 40.85358740100002)
232592537,08/22/2021,21:37:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,"1,051,532","194,147",40.69931788300004,-73.75735426599994,POINT (-73.75735426599994 40.69931788300004)
227000639,04/15/2021,13:00:00,BROOKLYN,81,0,,false,,,,18-24,M,BLACK,"1,006,993","189,567",40.68697339000005,-73.91799590199997,POINT (-73.91799590199997 40.68697339000005)
231866065,08/05/2021,23:30:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,"1,010,873","178,565",40.656764559000074,-73.90404906099997,POINT (-73.90404906099997 40.656764559000074)
225934384,03/15/2021,18:20:00,BRONX,46,0,,false,<18,M,WHITE HISPANIC,18-24,M,BLACK,"1,005,992","249,443",40.85131986700002,-73.92141156699995,POINT (-73.92141156699995 40.85131986700002)
228564724,05/23/2021,02:28:00,BRONX,52,0,,false,,,,18-24,M,BLACK,"1,018,851","259,662",40.879326873000025,-73.87487797499993,POINT (-73.87487797499993 40.879326873000025)
231562492,07/29/2021,03:56:00,MANHATTAN,33,0,,false,,,,25-44,M,BLACK HISPANIC,"1,001,602","246,487",40.84321623700004,-73.93728755699995,POINT (-73.93728755699995 40.84321623700004)
230161942,06/25/2021,00:56:00,BRONX,43,0,,false,,,,18-24,M,BLACK,"1,027,330","241,793",40.83024455100008,-73.84433126199998,POINT (-73.84433126199998 40.83024455100008)
230883378,07/15/2021,00:17:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,"1,008,231","242,714",40.83284493600007,-73.913342415,POINT (-73.913342415 40.83284493600007)
230287864,07/01/2021,02:20:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,032,443","262,435",40.886874127000056,-73.82570699999997,POINT (-73.82570699999997 40.886874127000056)
232444798,08/18/2021,22:55:00,BRONX,40,0,,true,18-24,M,BLACK,18-24,M,BLACK,"1,009,546","235,539",40.81314793300004,-73.908617511,POINT (-73.908617511 40.81314793300004)
229861114,06/21/2021,03:00:00,BRONX,47,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,25-44,M,BLACK,"1,031,078","262,785",40.88784211400008,-73.83064118999994,POINT (-73.83064118999994 40.88784211400008)
225439056,03/10/2021,22:35:00,MANHATTAN,25,0,,false,<18,M,BLACK,25-44,F,BLACK HISPANIC,"1,000,558","231,080",40.80093037300003,-73.94109824099996,POINT (-73.94109824099996 40.80093037300003)
232924792,08/30/2021,18:52:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,WHITE HISPANIC,<18,M,BLACK,"1,005,933","235,834",40.81396723100005,-73.92166881899993,POINT (-73.92166881899993 40.81396723100005)
230418794,07/02/2021,23:41:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,"1,000,382","192,387",40.69472815800003,-73.94182674699994,POINT (-73.94182674699994 40.69472815800003)
223801322,01/31/2021,16:35:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK HISPANIC,"1,001,507","184,056",40.67185934100007,-73.93779114399997,POINT (-73.93779114399997 40.67185934100007)
227561752,04/30/2021,01:42:00,MANHATTAN,30,0,,false,,,,<18,M,BLACK HISPANIC,"996,959","237,594",40.81881540500007,-73.95408520999997,POINT (-73.95408520999997 40.81881540500007)
228679850,05/25/2021,20:20:00,BRONX,42,0,,false,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,"1,013,758","241,114",40.82843666200006,-73.89337680399994,POINT (-73.89337680399994 40.82843666200006)
226654024,04/07/2021,00:24:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,BLACK,"1,011,763","244,572",40.837934311000026,-73.90057137799994,POINT (-73.90057137799994 40.837934311000026)
222932692,01/11/2021,23:49:00,BRONX,47,0,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,18-24,M,BLACK HISPANIC,"1,020,808","262,493",40.88708918800006,-73.86778566699996,POINT (-73.86778566699996 40.88708918800006)
222890432,01/10/2021,00:49:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,true,,,,18-24,M,BLACK,"1,018,415","183,295",40.66972146500007,-73.87684288099996,POINT (-73.87684288099996 40.66972146500007)
234208838,09/28/2021,22:59:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,002,652","215,969",40.759450567000044,-73.933576266,POINT (-73.933576266 40.759450567000044)
227344444,04/25/2021,00:55:00,BROOKLYN,71,0,,false,18-24,M,BLACK,18-24,M,BLACK,"997,457","181,411",40.66460637300003,-73.95239629299994,POINT (-73.95239629299994 40.66460637300003)
223928176,02/03/2021,19:20:00,BROOKLYN,73,0,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,"1,010,707","182,888",40.668630731000064,-73.90463038099993,POINT (-73.90463038099993 40.668630731000064)
231866068,08/05/2021,08:57:00,QUEENS,103,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,037,949","195,015",40.70179318200008,-73.80633317499998,POINT (-73.80633317499998 40.70179318200008)
231866068,08/05/2021,08:57:00,QUEENS,103,0,,false,25-44,M,BLACK,18-24,M,ASIAN / PACIFIC ISLANDER,"1,037,949","195,015",40.70179318200008,-73.80633317499998,POINT (-73.80633317499998 40.70179318200008)
233828558,09/20/2021,19:30:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,WHITE HISPANIC,"1,022,040","240,165",40.825800379000036,-73.86345588999995,POINT (-73.86345588999995 40.825800379000036)
227089383,04/16/2021,15:00:00,STATEN ISLAND,120,0,,false,18-24,M,BLACK,18-24,M,BLACK,"951,331","172,632",40.64045859600003,-74.11861636099997,POINT (-74.11861636099997 40.64045859600003)
225385468,03/09/2021,22:09:00,QUEENS,103,0,,true,18-24,M,BLACK,25-44,M,BLACK,"1,052,627","196,895",40.70685207700007,-73.75337735499993,POINT (-73.75337735499993 40.70685207700007)
230741369,07/11/2021,15:18:00,BRONX,48,0,,true,18-24,M,BLACK,<18,M,BLACK,"1,016,838","250,252",40.85350696200004,-73.88220309599996,POINT (-73.88220309599996 40.85350696200004)
230713946,07/09/2021,07:00:00,BROOKLYN,75,0,,false,18-24,M,BLACK,18-24,F,BLACK,"1,017,277","184,414",40.672797186000025,-73.88093967499998,POINT (-73.88093967499998 40.672797186000025)
233172614,09/05/2021,16:40:00,BRONX,48,0,,false,,,,25-44,M,BLACK,"1,015,964","246,847",40.84416443200007,-73.88537851399997,POINT (-73.88537851399997 40.84416443200007)
231047259,07/16/2021,20:23:00,BROOKLYN,73,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,009,572","183,144",40.66933671200008,-73.90872081599997,POINT (-73.90872081599997 40.66933671200008)
226705490,04/08/2021,19:08:00,MANHATTAN,25,0,,false,45-64,M,BLACK,45-64,M,BLACK HISPANIC,"1,001,575","232,339",40.804384046000045,-73.93742166899995,POINT (-73.93742166899995 40.804384046000045)
229192994,06/04/2021,16:58:00,BRONX,44,0,MULTI DWELL - APT BUILD,false,<18,M,WHITE HISPANIC,<18,F,WHITE HISPANIC,"1,008,846","245,939",40.84169493300004,-73.91110819299998,POINT (-73.91110819299998 40.84169493300004)
229643172,06/16/2021,23:22:00,BRONX,52,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,"1,014,313","254,123",40.864140648000046,-73.89131303799998,POINT (-73.89131303799998 40.864140648000046)
225621192,03/14/2021,19:00:00,BRONX,47,0,MULTI DWELL - APT BUILD,false,,,,<18,M,BLACK,"1,021,271","257,055",40.87216165000007,-73.86614123499999,POINT (-73.86614123499999 40.87216165000007)
231186871,07/21/2021,13:44:00,BRONX,47,0,COMMERCIAL BLDG,false,<18,M,BLACK HISPANIC,18-24,M,BLACK,"1,026,375","262,353",40.88668011400005,-73.84765295399995,POINT (-73.84765295399995 40.88668011400005)
226203720,03/27/2021,19:05:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,"1,015,829","179,160",40.65838141500007,-73.88618429299999,POINT (-73.88618429299999 40.65838141500007)
228917763,05/31/2021,22:29:00,MANHATTAN,25,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,001,312","231,864",40.80308081300007,-73.93837286099993,POINT (-73.93837286099993 40.80308081300007)
225295736,03/07/2021,06:15:00,BROOKLYN,75,0,,true,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,020,492","187,865",40.68225681500007,-73.86933111399996,POINT (-73.86933111399996 40.68225681500007)
225832570,03/18/2021,16:10:00,QUEENS,107,0,,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,"1,037,559","207,802",40.736892700000055,-73.80763845499997,POINT (-73.80763845499997 40.736892700000055)
229822335,06/19/2021,02:38:00,QUEENS,102,0,,false,,,,18-24,M,WHITE HISPANIC,"1,034,030","195,130",40.70213174200006,-73.82046636399998,POINT (-73.82046636399998 40.70213174200006)
225063428,03/02/2021,22:35:00,MANHATTAN,32,0,GROCERY/BODEGA,false,18-24,M,BLACK,18-24,M,BLACK,"998,593","235,938",40.814267648000055,-73.94818528599995,POINT (-73.94818528599995 40.814267648000055)
229507546,06/12/2021,14:24:00,BRONX,41,0,,false,25-44,M,BLACK,25-44,F,BLACK,"1,012,076","239,818",40.82488497200006,-73.89945993699997,POINT (-73.89945993699997 40.82488497200006)
228369052,05/18/2021,20:17:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,45-64,M,BLACK,"1,010,535","183,093",40.669193922000034,-73.90524959899994,POINT (-73.90524959899994 40.669193922000034)
228252163,05/14/2021,18:03:00,BROOKLYN,81,0,,true,,,,25-44,M,BLACK,"1,001,384","188,443",40.683900903000044,-73.93822339799993,POINT (-73.93822339799993 40.683900903000044)
227431725,04/27/2021,18:15:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,021,249","260,648",40.88202340700008,-73.86620093899995,POINT (-73.86620093899995 40.88202340700008)
232132668,08/11/2021,12:40:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,"1,010,097","237,401",40.81825700500008,-73.90661980699997,POINT (-73.90661980699997 40.81825700500008)
230719148,07/11/2021,03:58:00,BRONX,44,0,,false,,,,25-44,F,WHITE HISPANIC,"1,006,717","244,842",40.838689661000046,-73.91880635699994,POINT (-73.91880635699994 40.838689661000046)
224952438,02/27/2021,04:10:00,STATEN ISLAND,120,0,,false,25-44,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,"962,970","168,674",40.62963034200004,-74.07666584499998,POINT (-74.07666584499998 40.62963034200004)
233149851,09/04/2021,20:18:00,MANHATTAN,32,0,,false,18-24,M,BLACK,18-24,M,ASIAN / PACIFIC ISLANDER,"998,593","235,938",40.814267648000055,-73.94818528599995,POINT (-73.94818528599995 40.814267648000055)
